Transcript	SRR6080007	SRR6080008	SRR6080009	SRR6080012	SRR6080013	SRR6080014
AT5G10510.2	0	0	0	0	0	0
AT5G10510.3	9.07477	20.6701	0	13.621	6.12411	0
AT5G10510.4	0	0	15.9347	56.3205	0	10.0634
AT5G10510.5	0	18.2024	9.54986	3.78058e-4	10.9143	0
AT5G10510.6	0	0	0	0	0	0
AT5G10510.7	0	1.86912e-7	0	15.5969	3.1545	0
AT5G10520.1	47.619	88.35	35.7684	61.1979	67.0062	90.9428
AT5G10520.2	16.7146	0.0638188	25.0597	72.199	33.4491	28.8217
AT5G10525.1	0	0	0	0	0	0
AT5G10530.1	0	0	0	0	0	0
AT5G10540.1	1459.85	1343.06	1484.66	1403.38	1166.04	1271.27
AT5G10550.1	1008.93	1169.27	1127.24	1620.38	1772.74	1916.82
AT5G10560.1	821	847	827	1110	1115	1171
AT5G10570.1	59	47	28	41	65	45
AT5G10572.1	5	3.97408	3.5	5	1.5	3.5
AT5G10580.1	0	1.5778	1	13	13	11
AT5G10580.2	0	9.54625e-4	0	0	0	0
AT5G10580.3	0	0	0	0	0	0
AT5G10580.4	0	2.42125	0	0	0	0
AT5G10590.1	0	0	0	0	0	0
AT5G10600.1	89.2025	59.5276	63.456	190.931	136.436	214.111
AT5G10605.1	163.313	171.2	134.003	85.8112	213.532	130.744
AT5G10605.2	17.7876	16.2717	11.0291	6.70533	11.2104	24.4745
AT5G10610.1	315.013	287.001	381.512	516.766	685.821	696.671
AT5G10620.1	8.56828	8.75221	26.7941	8.8705	0	17.2678
AT5G10620.2	153.116	143.248	86.2059	94.916	114	84.7322
AT5G10625.1	12	3	2	36	18	12
AT5G10630.1	31.9942	188.668	90.2251	25.039	201.292	0.00658749
AT5G10630.2	0	0	0	0	0	0
AT5G10630.3	33.4621	0	11.1911	11.2629	43.5007	11.1022
AT5G10630.4	31.0094	66.6894	47.5545	90.7182	8.84617	49.7366
AT5G10630.5	207.534	71.643	113.029	239.98	109.361	288.155
AT5G10650.1	58.7792	0.541962	67.1604	0	100.627	31.339
AT5G10650.2	33.7694	88.6541	0	114.914	113.176	79.8672
AT5G10650.3	91.4514	135.804	71.8396	325.086	233.862	301.794
AT5G10660.1	0	0	0	9.99981	0	0
AT5G10660.2	7.04775	14	0	0	5.66092	12.0187
AT5G10660.3	0	0	11	1.85194e-4	5.33936	8.9840699999999991
AT5G10680.1	0	0	5.31856	0	0	10.5437
AT5G10680.2	14.3773	12.6695	9.94919	18.0297	12.9883	12.0476
AT5G10690.1	1282.74	1177.67	1138.5	977.905	843.402	869.292
AT5G10690.2	140.82	116.661	98.2329	36.0648	119.61	102.117
AT5G10695.1	0	5.30788	8.53334	6.69041	5.8159	8.01179
AT5G10695.2	8.24092	0	12.5224	13.923400000000001	8.25935	20.7411
AT5G10700.1	0	0	0	0	0	0
AT5G10700.2	142	141	141	154	121	155
AT5G10710.1	101.685	81.3991	56.0072	42.2152	86.6594	88.6811
AT5G10710.2	56.315	70.326	63.9928	134.785	95.3406	94.3189
AT5G10710.3	0	10.2749	0	0	0	0
AT5G10720.1	4.01717	6	3	2	3	2
AT5G10730.1	277	283	269	451	390	428
AT5G10740.1	61.8751	72.5349	62.6575	183.892	229.955	147.442
AT5G10740.2	49.1249	42.4651	32.3425	73.1081	4.04544	94.5576
AT5G10745.1	228.094	183.361	195.736	382.296	334.923	428.242
AT5G10745.2	43.9079	54.0919	39.2643	63.7038	21.2112	39.6419
AT5G10745.3	0	14.5469	0	0	5.866	6.11619
AT5G10750.1	258	263	362	440	320	263
AT5G10760.1	176	181	197.335	2503	2253	2362
AT5G10770.1	299	253	469.665	1239	1071	1055
AT5G10780.1	614.057	805.104	705.898	872.655	789.669	921.862
AT5G10780.2	957.943	755.896	649.102	1529.34	1184.33	1212.14
AT5G10790.1	198.038	141.472	147.177	342.552	261.795	288.279
AT5G10790.2	52.8388	90.3665	47.9771	45.4783	46.2599	97.5756
AT5G10800.1	22.3584	66.729	43.1099	67.6102	66.5456	50.6037
AT5G10800.2	65.7643	107.479	42.588	49.6023	91.1182	96.67
AT5G10800.3	0	0	6.14803	16.94	17.4825	0
AT5G10810.1	368	367	280	408	379	461
AT5G10820.1	65	63	50	142	84	149
AT5G10830.1	40	47	50	139	94	78
AT5G10840.1	670.578	737.552	854.925	1161.27	948.404	1030.44
AT5G10860.1	1126	1195	1278	2599	1910	2176
AT5G10870.1	176	206	168	304	314	308
AT5G10880.1	12	9	12	9	16	13
AT5G10890.1	9.11706	19.1361	14.1537	16.2697	19.1596	12.1596
AT5G10890.2	2.88294	5.86386	2.84631	5.73025	2.84036	2.84036
AT5G10900.1	0	0	0	21.8806	0	0
AT5G10900.2	118	125	112	96.1194	98	105
AT5G10900.3	0	0	0	0	0	0
AT5G10910.1	426	572	415	499	480	459
AT5G10920.1	1189	1169	1202	777	679	682
AT5G10930.1	448	492	504	287	344	379
AT5G10940.1	387.929	508.883	304.963	372.242	608.074	596.447
AT5G10940.2	116.071	146.55	136.037	388.758	98.9259	224.553
at5g10945	1	1	1	2	5	4
AT5G10946.1	72.0796	72.8785	55.8336	109.685	116.203	96.5807
AT5G10946.2	12.9204	26.1215	20.1664	38.3149	31.7966	53.4193
AT5G10950.1	346	393	389	459	542	500
AT5G10960.1	1633	1572	1655	2462	2601	3022
AT5G10965.1	31.2082	13.8737	23.0562	42.5036	24.8035	6.59237
AT5G10965.2	1.06533e-4	31.1039	0	0	7.05371e-7	7.75249
AT5G10965.3	12.5552	9.14461	19.7342	2.41668e-5	16.93	0
AT5G10965.4	22.6626	21.5906	11.909	45.2523	22.2806	68.4811
AT5G10965.5	5.46342e-6	4.30467	0	0	1.13467e-8	5.89254
AT5G10970.1	26.5739	12.9825	8.30067	16.244	25.9859	21.2815
AT5G10980.1	1911.99	1739.37	1892	2316.05	1899	2243.27
AT5G10990.1	8	14	15	2	1	3
AT5G11000.1	539	442	555	792	906	976
AT5G11010.1	16.6378	0	15.4969	0	0	18.5462
AT5G11010.2	258.163	297.088	121.703	239.434	183.323	167.281
AT5G11010.3	0.777069	24.6281	68.4828	24.7163	61.6775	105.994
AT5G11010.4	25.4222	18.2841	16.317	6.84926	0	14.179
AT5G11020.1	80.6616	119.976	66.9117	123.768	71.768	141.938
AT5G11020.2	4.51064	0	5.97567	5.00361	0	6.03063
AT5G11020.3	0	10.0245	10.7492	8.22817	14.5494	6.03143
AT5G11020.4	26.8278	0	20.3635	0	13.6826	0
AT5G11030.1	67.738	66.3257	36.6141	7.53571e-5	74.0417	1.185e-4
AT5G11030.2	0.134916	90.9279	56.9168	108.638	107.73	141.697
AT5G11030.3	0	0	0	9.82233e-8	0	67.6523
AT5G11030.4	39.3451	29.9697	28.5965	49.5466	75.0694	68.5276
AT5G11030.5	0	0	0	0	0	0
AT5G11030.6	0	0	0	0	0	0.0120865
AT5G11030.7	1.30831	6.78251e-4	0.00504818	0.00750494	0.0193124	0.00481811
AT5G11030.8	79.4737	30.5475	21.2086	175.808	78.8706	94.5651
AT5G11030.9	0	12.2285	4.65887	0	13.2691	9.5406
AT5G11040.1	700	770	757	1062	921	969
AT5G11050.1	0	0	0	0	0	0
AT5G11060.1	1499.44	1533.1	1269	3151.07	3281.7	3555.8
AT5G11070.1	393	368	330	679	667	511
AT5G11080.1	0	0	0	0	1	0
AT5G11080.2	0	0	0	2.74611	0	0
AT5G11080.3	0	1	0	3.25389	0	1
AT5G11090.1	805.29	726.373	957.132	843.71	874.505	812.305
AT5G11100.1	25	38	33	55	45	54
AT5G11110.1	80	102	87	193	161	177
AT5G11130.1	0	0	0	0	0	0
AT5G11130.2	0	0	0	0	0	0
AT5G11140.1	3	6	15	10	2	10
AT5G11150.1	145	163.299	127.758	248.039	183.639	307
AT5G11150.2	0	8.70113	18.2423	86.9613	101.361	0
AT5G11160.1	69.4169	103.767	106.795	80.0132	65.7545	76.806
AT5G11160.2	61.5831	42.2333	29.2051	14.9868	20.2455	14.194
AT5G11170.1	2741.48	3218.24	2843.21	1820.81	2094.45	2094.88
AT5G11170.2	791.64	582.634	444.764	835.683	544.967	737.75
AT5G11180.1	0	0	0	0	0	0
AT5G11180.2	0	0	0	0	0	0
AT5G11190.1	10	12	9	32	17	34
AT5G11200.1	2386.9	2639.28	2302.12	1882.34	1935.93	2215.41
AT5G11200.2	121.007	90.0222	57.9034	153.912	113.716	86.4298
AT5G11200.3	59.9735	37.8263	0	72.2561	48.9336	24.5299
AT5G11210.1	0	0	0	9.67245	0	2
AT5G11210.10	1	0	0	0	4.05691	0
AT5G11210.11	0	0	0	1.32755	0	0
AT5G11210.2	0	0	0	0	0	0
AT5G11210.3	0	0	0	0	0	0
AT5G11210.4	0	0	0	0	0	0
AT5G11210.5	0	0	0	0	0.047947	0
AT5G11210.6	0	0	0	0	0	0
AT5G11210.7	0	0	0	0	0	0
AT5G11210.8	0	0	0	0	0	0
AT5G11210.9	0	2	0	0	1.57026e-7	0
AT5G11220.1	0	0	0	0	0	0
AT5G11225.1	0	0	0.0416667	0.0416667	0.0416667	0.0416667
AT5G11230.1	120.081	122.224	143.171	191.49	159.143	172.22
AT5G11240.1	365	484	367	426	300	296
AT5G11250.1	0	0	25.036	74.8648	0	25.0654
AT5G11250.2	46.2644	28.3824	44.2822	98.6365	117.012	106.987
AT5G11250.3	232.736	295.618	180.682	359.499	488.988	497.336
AT5G11260.1	105.077	95.2337	103.255	73.895	93.851	115.075
AT5G11260.2	25.9228	22.7663	42.7453	26.105	53.149	15.9251
AT5G11270.1	972.706	918.537	847.761	564.199	599.963	621.774
AT5G11280.1	526	530	541	544	534	570
AT5G11290.1	1	0	1	6	2	5
AT5G11290.2	0	2	0	0	0	0
AT5G11300.1	52	62	61	77.4197	64.8763	67.6129
AT5G11300.2	0	0	0	7.58032	9.12371	9.38708
AT5G11310.1	99	114	96	110	91	81
AT5G11320.1	28.4212	20.1322	28.0366	15.8582	8.2873	20.5694
AT5G11320.2	4.57881	27.8678	5.96337	26.1418	7.7127	19.4306
AT5G11325.1	0	0	0.0416667	0.0416667	0.0416667	0.0416667
AT5G11330.1	636.609	719.688	566.049	671.684	770.77	646.414
AT5G11330.2	257.391	285.312	127.951	337.316	250.23	286.586
AT5G11340.1	360	396	380	357	261	329
AT5G11350.1	281.613	331.7	236.826	444.031	379.288	382.329
AT5G11350.2	16.7035	7.3196	36.4278	15.4793	12.5742	8.48225
AT5G11350.3	9.16683	0	0	0	19.247	29.6962
AT5G11350.4	0	0	0	10.8483	13.1686	0
AT5G11350.5	9.1074	8.7212	13.7462	0	0	11.7079
AT5G11360.1	0	0	0	0	0	0
AT5G11360.2	16.4095	26.2595	15	18.6415	18.7217	15.7851
AT5G11360.3	0	0	0	0	0	0
AT5G11370.1	0	0	0	0	0	0
AT5G11380.1	286.23	302.632	247.425	247.139	414.341	340.087
AT5G11380.2	258.83	143.819	149.134	181.298	87.2993	106.242
AT5G11380.3	0	32.6984	0.57540500000000006	51.2545	19.3598	59.1585
AT5G11380.4	0	36.8507	37.8957	54.3193	2.23177e-8	15.5133
AT5G11390.1	129	199	159	331	304	302
AT5G11400.1	0	0	0	0	0	0
AT5G11400.2	0	0	1	0	0	0
AT5G11410.1	27	35	30	36.5751	32	36.0567
AT5G11410.2	0	0	0	10.4249	0	7.94335
AT5G11412.1	0	1	3	1	0	2
AT5G11416.1	0	0	0	0	0	1
AT5G11420.1	3550	3734.38	4045	1676	2269	2002
AT5G11425.1	1.26523	4.96624	2.91341	6.84969	0	3.8523
AT5G11430.1	417.355	305.347	332.019	311.504	367.474	227.784
AT5G11430.2	0	0	0	33.9189	5.69218e-5	34.2528
AT5G11430.3	0	0	53.9807	76.5331	24.5371	38.7804
AT5G11430.4	0	0	0	0	0	0
AT5G11430.5	0	0	4.55182e-5	48.8829	21.7952	64.4909
AT5G11430.6	58.1974	161.525	41.739	0.17053	0	0
AT5G11440.1	1	0	0	1	0	1
AT5G11440.2	0	0	0	0	0	0
AT5G11450.1	3411	3407	2878	1805	1942.17	1894
AT5G11450.2	0	0	0	0	19.8262	0
AT5G11460.1	152	169	147	156	94	129
AT5G11470.1	35.3989	14.6584	15.531	0.00185622	23.851	41.1396
AT5G11470.2	27.6011	80.3416	44.469	110.998	76.149	80.8604
AT5G11475.1	0	0.0344828	0	0.0344828	0	0.0344828
AT5G11480.1	2181	2217	2284	1502	1627	1608
AT5G11490.1	360.001	400.204	256.483	322.763	329.791	420.221
AT5G11490.2	791.35	800.796	903.517	1141.25	953.209	1089.78
AT5G11490.3	16.6497	0	0	16.9872	0	0
AT5G11500.1	582.147	717.55	578.772	812.697	721.252	980.406
AT5G11500.2	1125.85	1450.45	1173.23	1725.3	1618.75	1680.59
AT5G11510.1	107.689	1.12883e-4	62.6681	192.246	0.0181751	0.0231351
AT5G11510.2	0	0	0	11.3396	0	0
AT5G11510.3	0	131.734	44.8639	86.5069	111.849	203.477
AT5G11510.4	145.311	185.266	141.468	22.9078	113.133	131.499
AT5G11510.5	0	0	0	3.30594e-6	0	0
AT5G11520.1	1334	1219	1192	1592	1416	1448
AT5G11530.1	252.071	215.178	227.907	407.529	394.896	535.828
AT5G11530.2	29.5676	76.1605	20.4078	21.3397	19.2619	21.1716
AT5G11530.3	44.3615	132.15	59.6849	133.165	66.852	0
AT5G11540.1	27	18	26	24	12	13
AT5G11550.1	851.635	907	1283	1048	773	1078
AT5G11560.1	2449	2369	2271	2913	2775	2960
AT5G11565.1	0	0	0	0	0	0
AT5G11570.1	1	3	1	3	2	1
AT5G11580.1	1029.2	1167.32	819.18	1271.62	1052.37	1175.8
AT5G11580.2	259.803	237.679	194.82	377.377	416.627	408.201
AT5G11590.1	141	109	124	51.0237	55	42
AT5G11600.1	0	0	0	17.3918	0	16.8021
AT5G11600.2	122	109	87	329.608	382	310.198
AT5G11610.1	112.498	131.024	71.6312	379.529	412.645	368.266
AT5G11610.2	22.2122	1.33237e-6	13.5327	34.6397	71.3272	49.0037
AT5G11610.3	90.2895	127.976	77.836	201.831	298.028	238.73
AT5G11620.1	8	0	0	0	0	0
AT5G11620.2	7.85084e-7	9	17	25	10	17
AT5G11630.1	160.716	140.608	91.7516	116.216	92.7637	147.113
AT5G11630.2	28.6574	62.462	80.8381	54.2046	24.6062	19.3593
AT5G11630.3	8.62677	1.53322	5.41036	5.5798	4.63006	8.52791
AT5G11640.1	306.649	334.687	240.893	307.865	344.172	318.038
AT5G11640.2	43.3507	53.7096	39.1073	99.135	66.8284	92.9615
AT5G11650.1	208.314	238.202	186.718	462.498	272.78	252.525
AT5G11650.2	386.686	297.798	425.282	726.502	543.22	451.475
AT5G11660.1	0	0	0	0	0	0
AT5G11670.1	2296.99	2111.94	1754.97	10337.8	7029.91	7694.79
AT5G11680.1	507	566	495	710	693	666
AT5G11690.1	223	225	201	182	129	166
AT5G11700.1	157.644	3.91756e-5	0.764705	23.1459	218.412	32.5571
AT5G11700.2	1714.36	1898	1999.24	2579.85	2562.59	2759.44
AT5G11710.1	0	0	0	0	0	0
AT5G11710.2	1630	1745.63	1596.55	2002	2154.54	2187.21
AT5G11710.3	0	33.3662	0	0	0	0
AT5G11720.1	1142	1161	1027	1372	1417	1508
AT5G11730.1	230	226	248	386	303	357
AT5G11740.1	6143	4585	5806	7229	7326	5987.81
AT5G11750.1	293.791	258.754	245.673	282.333	256.635	222.625
AT5G11750.2	0	24.2997	0	8.34761	0	7.39138
AT5G11760.1	453	424	465	473	459	429
AT5G11770.1	4220	3889	4811	4430	4053.9	4403
AT5G11780.1	42	54	46	59	47	63
AT5G11790.1	1547.01	1553.91	1256	2250.21	2281.33	2118.78
AT5G11790.2	11.9877	6.09335	0	37.7876	18.6737	6.21859
AT5G11800.1	349	374	276	598	542	622
AT5G11810.1	453	446	427	779.978	609	651.997
AT5G11820.1	0	0	0	2.02248	0	1.00346
AT5G11830.1	0	0	0	0	0	0
AT5G11840.1	17.2791	9.56396	29.6762	21.6948	21.5917	29.7975
AT5G11840.2	560.21	481.303	389.587	745.896	720.479	721.359
AT5G11840.3	112.504	224.572	317.761	256.61	391.172	203.813
AT5G11840.4	490.007	402.561	473.976	734.799	656.758	606.03
AT5G11850.1	527	631	493	1007	1062	1191
AT5G11860.1	9.80579	13.2019	39.0752	22.6113	31.1873	26.1507
AT5G11860.2	0	0	0	15.2138	0	0
AT5G11860.3	78.4536	64.7038	59.1219	77.0419	126.027	105.567
AT5G11860.4	252.432	301.352	249.803	479.133	356.299	408.04
AT5G11860.5	14.3089	1.74226	0	4.07392e-7	13.4866	27.2417
AT5G11870.1	6.55696	9.6833	6.79662	0	0	16
AT5G11870.2	4.44304	0.3167	0.20338	17	15	0
AT5G11880.1	1643.71	1663.59	1599.01	1474.41	1218.99	1135.99
AT5G11890.1	528	554	789	755	765	746
AT5G11900.1	586	587	590.864	658.957	569.95	613
AT5G11910.1	118.747	177.428	69.5616	210.555	240.519	227.358
AT5G11910.2	41.2528	20.5715	21.4812	33.9718	43.9692	14.6422
AT5G11910.3	0	0	0	0	0	0
AT5G11910.4	0	0	63.0933	20.5159	20.5621	0
AT5G11920.1	5.23671	5.25097	15.582	159.162	87.8553	7.09434
AT5G11920.2	9.76329	13.749	6.41803	0.837538	48.1447	48.1996
AT5G11920.3	0	0	0	0	0	46.6976
AT5G11930.1	39	44.2442	35	298.569	155	191
AT5G11940.1	1	1	2	4	3	4
AT5G11950.1	21.5259	16.5239	20.6788	0	26.5952	9.93199
AT5G11950.2	490.584	514.104	386.754	1137.89	879.3	957.001
AT5G11950.3	0	0	0	34.494	0	0
AT5G11950.4	158.89	229.372	149.567	473.613	352.105	432.067
AT5G11960.1	587	657	609	861	766	796
AT5G11970.1	120.623	112.18	134.016	292.084	308.923	287.332
AT5G11975.1	117.377	112.82	129.984	287.916	336.077	364.668
at5g11977	0	0	0	0	0	0
AT5G11980.1	420	372	423.526	592	494	554
AT5G11980.2	0	0	14.4745	0	0	0
AT5G11990.1	46	30	72	71	48	114
AT5G12000.1	0	0	0	0	0	0
AT5G12000.2	0	0	0	0	0	0
AT5G12010.1	482	500	506	593	600	539.045
AT5G12020.1	3	5	3	1	3	1
AT5G12030.1	0	0	0	1	1	2
AT5G12040.1	398.131	420.929	433.874	478.766	451.149	342.596
AT5G12040.2	799.869	918.071	639.126	951.234	857.851	770.404
AT5G12043.1	0	0	0	0	0	0
AT5G12050.1	328	337	495	140	247.091	296
AT5G12060.1	0	0	0	0	0	0
AT5G12070.1	0	0	0	0	0	0
AT5G12080.1	237.249	415.809	330.501	181.281	201.949	330.615
AT5G12080.2	194.182	52.7418	6.45386e-7	46.5718	129.945	120.841
AT5G12080.3	104.57	166.449	134.502	250.147	64.1064	45.544
AT5G12090.1	0	0	0	0	0	0
AT5G12100.1	179	199	179	251	212	233
AT5G12110.1	1011.72	1038.89	863.776	496.413	390.693	490.632
AT5G12120.1	1223.35	1169.32	1502.22	1517.64	1652.31	1884.41
AT5G12130.1	690.335	642.502	498.461	676.48	593.887	629.502
AT5G12130.2	477.665	535.498	371.539	398.52	651.113	539.498
AT5G12140.1	1327	1388	1624	2604	2273	2547
AT5G12150.1	2887.57	2857.1	2525.77	2616.63	3182.6	2935.85
AT5G12150.2	1637.1	1939.9	1940.23	1680.37	1848.4	1895.15
AT5G12170.2	176.846	169.787	156.264	342.48	169.223	207.287
AT5G12170.3	304.154	316.213	251.736	523.52	547.777	525.713
AT5G12180.1	10	11	7	5	6	7.00442
AT5G12190.1	231	216	266	328	260	291
AT5G12200.1	413	499	407	967	836	966
AT5G12210.1	39.5056	81.1802	75.8448	156.219	112.989	59.8187
AT5G12210.2	299.494	316.701	308.155	483.691	442.863	567.122
AT5G12220.1	88.5387	45.0291	124	177.988	140.971	141.993
AT5G12220.2	26.4613	163.971	1.7021e-4	0.0121552	0.0293361	0.00728819
AT5G12230.1	273	415	300.637	453	517	546
AT5G12235.1	2	7	5	9	1	10
AT5G12236.1	1	4	0	2	3	0
AT5G12240.1	57.5146	84.4199	49.5437	28.3004	18.4048	52.4692
AT5G12240.2	217.485	247.58	259.456	251.7	270.595	232.531
AT5G12250.1	2924.24	2752.41	3520.92	3758.61	3004.28	3254.01
AT5G12260.1	241	237	208	239	261	252
AT5G12270.1	3	3	5	1	4	3
AT5G12280.1	0	0	0	0	0	3.7308500000000002
AT5G12280.2	0	0	0	0	3	0
AT5G12280.3	4	5	2	7	0	1.26915
AT5G12290.1	119.939	131.762	103.848	212.992	192.007	224.869
AT5G12290.2	17.5612	11.2381	17.6524	38.5079	20.4925	27.1309
AT5G12290.3	17.5612	11.2381	17.6524	38.5079	20.4925	27.1309
AT5G12290.4	119.939	131.762	103.848	212.992	192.007	224.869
AT5G12300.1	95	111	125	134	110	131
AT5G12310.1	591	587	615	572	577	696.512
AT5G12320.1	249	257	240	196	194	174
AT5G12330.1	0	28.9649	11.4264	44.8506	15.8517	44.5627
AT5G12330.2	26.902	10.6549	37.5736	30.1494	12.1483	0
AT5G12330.3	4.09795	7.38016	0	0	0	13.4373
AT5G12330.4	0	0	0	0	0	0
AT5G12340.1	0	2.70205	1.55404	48.3479	9.6164	5.61506
AT5G12340.2	0	2.29795	2.44596	36.6521	2.3836	2.38494
AT5G12350.1	551.295	561.716	604.988	830.968	824.286	849.658
AT5G12360.1	28.3827	39.1726	35.4481	18.4059	30.1004	24.8162
AT5G12360.2	27.0399	37.8126	35.3188	25.9156	29.2794	31.2161
AT5G12370.1	1410.85	1444	1465	2072	1849.58	2086
AT5G12370.2	50.1482	0	0	0	25.4239	0
AT5G12370.3	0	0	0	0	0	0
AT5G12380.1	0	0	3.99389	2.7219	2.46222	2.35974
AT5G12390.1	128	153	108.917	225.958	182.873	180.862
AT5G12400.1	574	801	575	999	1084	1167
AT5G12410.1	475	506	455	550	464	549
AT5G12420.1	51	45.0767	51	116.235	109.499	113.696
AT5G12420.2	0	19.9233	0	37.4093	8.50103	36.3042
AT5G12430.1	775	984	747	1096	1173	1101
AT5G12440.1	200.827	265.349	237.976	293.601	223.185	283.413
AT5G12440.10	0	17.5303	42.6067	49.203	42.8916	78.4357
AT5G12440.11	0	28.5575	50.7275	0	33.8367	0
AT5G12440.12	3.51689e-5	54.0415	10.8275	33.756100000000004	29.3264	0
AT5G12440.2	2.26962e-6	7.06449	0.0886206	1.08425e-4	0.00429254	0.00128578
AT5G12440.3	0.0114757	145.966	25.1094	111.245	182.928	110.443
AT5G12440.4	108.06	148.491	78.7677	187.916	157.968	234.344
AT5G12440.5	103.915	0	0	19.0164	40.2938	19.363
AT5G12440.6	0	0	0	0	0	0
AT5G12440.7	0	5.66925e-6	0	0	0	0
AT5G12440.8	0.0122402	0	0	1.55656e-6	5.89448e-8	0
AT5G12440.9	155.43	1.19366e-4	57.9731	108.263	38.5655	0
AT5G12450.1	6	4	1	1	3	2
AT5G12460.1	0	0	0	0	0	0
AT5G12470.1	4257	3758	4616	4286	5158	4419
AT5G12480.1	257.875	424.594	403.174	702.034	781.437	676.733
AT5G12480.2	211.127	282.406	161.826	389.974	426.745	679.831
AT5G12840.1	83.5097	0.00727244	0.39448	132.176	145.443	91.9034
AT5G12840.2	233.239	189.38	263.694	362.399	295.801	299.025
AT5G12840.3	39.0918	0	2.79605e-4	0.00327377	0.901011	7.8753e-7
AT5G12840.4	1.16419e-7	35.3178	86.5695	7.75682	5.99846e-6	4.28759
AT5G12840.5	154.159	313.295	147.342	119.665	204.855	311.784
AT5G12850.1	1066	944	1e3	1317	1332	1322
AT5G12860.1	5960.81	6904.77	5433.01	2191.72	2553.84	2477.63
AT5G12860.2	19449.2	11802.2	19226	6279.28	8956.16	6956.37
AT5G12870.1	21	17	20	32	24	18
AT5G12880.1	6	5	7	40	16	10
AT5G12890.1	314	319	349	728	716	775
AT5G12900.1	267	285	273	256.067	243	222
AT5G12910.1	0	0	0	0	0	2
AT5G12920.1	15.2326	0	0	11.3068	0	4.16093e-4
AT5G12920.2	0	0	0	0	0	0
AT5G12920.3	0	0	7.0854	10.0211	0	0
AT5G12920.4	0	16.9499	0	0	0	9.77732
AT5G12920.5	2.26849e-7	34.9642	0	1.21779e-7	4.09538e-8	1.26898e-8
AT5G12920.6	24.7674	0.0859694	0	24.2164	30	34.2202
AT5G12920.7	0	0	0	0	0	0
AT5G12920.8	0	0	18.9146	0.455819	0	0.00201652
AT5G12930.1	83	80	90	192	133	195
AT5G12940.1	164	160	258	225	228	255
AT5G12950.1	740.205	805.571	747.601	911.043	904.226	955.614
AT5G12960.1	2.79503	1.42938	1.39867	6.9571	2.77352	1.38563
AT5G12970.1	54	67	81	56	37.1663	49
AT5G12980.1	301	294	249	194	189	179
AT5G12990.1	1	0	1	0	1	0
AT5G13000.1	2244	2707	2385	2980	2887	3219
AT5G13000.2	0	0	0	0	0	0
AT5G13010.1	852	1161	1001	1709.76	1623	1600
AT5G13020.1	1425.37	1528.44	1329.85	2158.49	2094.56	2186.9
AT5G13020.2	39.8585	45.6224	34.1475	100.783	96.239	59.8135
AT5G13020.3	21.7713	18.9397	20.9976	9.72767	19.8878	62.2879
AT5G13030.1	1871.78	1764.26	1681.65	2013.79	2054.87	1737.73
AT5G13050.1	88.4924	150.7	125.786	218.516	125.898	120.715
AT5G13050.2	281.729	239.037	236.56	362.698	253.228	322.56
AT5G13060.1	155	185	125	149	100	150
AT5G13070.1	352	368	353	415	326	360
AT5G13080.1	2	4	3	29	17	12
AT5G13090.1	561	565	608	371	346	339
AT5G13100.1	938	1017	1213	964	738	849
AT5G13110.1	415.642	436.878	484.644	513	460.446	547.254
AT5G13120.1	241.215	341.46	227.66	177.922	182.078	165.825
AT5G13120.2	4209.78	3972.54	3718.02	2604.08	2830.92	2761.18
AT5G13130.1	0	0	0	0	0	0
AT5G13130.2	74.0801	112.376	53.0599	64.0802	50.0539	48.1537
AT5G13140.1	1508.92	1557.62	1488.94	1338.92	1028.95	1224.85
AT5G13150.1	0	0	0	0	1	0
AT5G13160.1	563	566	674	755	734	769
AT5G13170.1	66	65	55	5	15.018	8
AT5G13180.1	2547.03	2417.65	1812	2678.04	2274.15	2116.03
AT5G13181.1	3.5	3.36984	1	1.07376	0	0
AT5G13181.2	4.5	8.63016	0	1.92624	1	4
AT5G13190.1	401.149	477.369	444.555	1013.24	806.603	622.146
AT5G13190.2	49.851	41.631	39.4455	242.763	100.397	43.8541
AT5G13200.1	69.9576	91.5924	88.7488	506.306	275.596	193.828
AT5G13200.2	12.3353	0	0	0	27.2806	0
AT5G13210.1	26	51	26	109	84	74
AT5G13220.1	12.016	34.4931	6.08065e-7	35.7418	18.354	3.06922
AT5G13220.2	3.88437	0	0.011887	3.50752e-7	0	0.516645
AT5G13220.3	7.7334	0	44.6719	78.9882	7.63859	17.8802
AT5G13220.4	19.7037	29.5861	0	115.308	12.2411	17.8704
AT5G13220.5	0	0	0	0	0	0
AT5G13220.6	0	0	1.76247e-7	21.1348	0	3.53416e-5
AT5G13220.7	18.6626	17.9208	4.31621	78.8272	20.7662	40.6635
AT5G13225.1	0.935829	0.935829	0	0	0	0
AT5G13230.1	11	9	11	16	8	7
AT5G13240.1	191.878	113.059	209.645	315.424	81.0953	72.3941
AT5G13240.2	44.9174	37.8572	30.3073	52.3544	31.7305	49.2932
AT5G13240.3	292.205	354.083	242.048	85.2213	299.174	212.313
AT5G13250.1	24.3263	20.805	25	35.9314	38	21.2547
AT5G13250.2	4.6737	4.19498	0	5.06861	0	6.7453
AT5G13260.1	736	703	740	957	921	974
AT5G13270.1	113	132	105	95	80	94
AT5G13280.1	1092.56	1123.48	1007.54	910.281	942.283	918.447
AT5G13290.1	10.1664	0	0	0	4.20122	0
AT5G13290.2	135.856	136.178	142.204	154.089	117.349	161.498
AT5G13290.3	68.5966	55.7627	0	67.6869	33.7689	53.0372
